

老于,#genre#
你爱我吗,http://em.21dtv.com/songs/60094970.mkv
你回家了吗(演唱会),http://em.21dtv.com/songs/60031796.mkv
你旁边陌生的脸,http://em.21dtv.com/songs/60068538.mkv
你是我的眼,http://em.21dtv.com/songs/60062759.mkv
欧洲特快车,http://em.21dtv.com/songs/60033052.mkv
悄悄蒙上你的眼睛,http://em.21dtv.com/songs/60090029.mkv
让爱随风,http://em.21dtv.com/songs/60091547.mkv
让爱作主(无原唱),http://em.21dtv.com/songs/60036049.mkv
人鬼情未了(演唱会),http://em.21dtv.com/songs/60036317.mkv
软肋(现场版),http://em.21dtv.com/songs/60103206.mkv
人生胡同,http://em.21dtv.com/songs/60088177.mkv
是不是从来就没有爱过,http://em.21dtv.com/songs/60039392.mkv
是否还会想起我,http://em.21dtv.com/songs/60039420.mkv
是否会想起我,http://em.21dtv.com/songs/60039422.mkv
少年的我,http://em.21dtv.com/songs/60167867.mkv
铁达尼号,http://em.21dtv.com/songs/60089381.mkv
天空,http://em.21dtv.com/songs/60081547.mkv
涛声依旧,http://em.21dtv.com/songs/60041528.mkv
天也蓝梦也蓝,http://em.21dtv.com/songs/60091546.mkv
我,http://em.21dtv.com/songs/60044531.mkv
晚秋,http://em.21dtv.com/songs/60043239.mkv
晚秋(演唱会),http://em.21dtv.com/songs/60043237.mkv
弯弯的月亮(演唱会),http://em.21dtv.com/songs/60043090.mkv
晚些分手,http://em.21dtv.com/songs/60043252.mkv
晚霞落叶心上人,http://em.21dtv.com/songs/60043247.mkv
我心永恒,http://em.21dtv.com/songs/60046464.mkv
我需要你,http://em.21dtv.com/songs/60046484.mkv
我知道你不会再回头,http://em.21dtv.com/songs/60046933.mkv
我只有我,http://em.21dtv.com/songs/60067596.mkv
喜欢(演唱会),http://em.21dtv.com/songs/60048109.mkv
心里有话对我说,http://em.21dtv.com/songs/60089380.mkv
希望亮起来(演唱会),http://em.21dtv.com/songs/60078504.mkv
雪乡,http://em.21dtv.com/songs/60051744.mkv
谢谢最深爱的你(演唱会),http://em.21dtv.com/songs/60050095.mkv
心中的安妮(演唱会),http://em.21dtv.com/songs/60050725.mkv
写在心里的歌,http://em.21dtv.com/songs/60087004.mkv
有你的甜,http://em.21dtv.com/songs/60169920.mkv
一生的缘,http://em.21dtv.com/songs/60053542.mkv
用心良苦(演唱会),http://em.21dtv.com/songs/60054918.mkv
夜艳,http://em.21dtv.com/songs/60052669.mkv
一直很安静,http://em.21dtv.com/songs/60067712.mkv
醉爱(演唱会),http://em.21dtv.com/songs/60060482.mkv
再次拥有明天,http://em.21dtv.com/songs/60056743.mkv
真的我,http://em.21dtv.com/songs/60092951.mkv
中国加油(演唱会),http://em.21dtv.com/songs/60058894.mkv
祖国圆舞曲,http://em.21dtv.com/songs/60060021.mkv
再一次拥有明天,http://em.21dtv.com/songs/60057019.mkv

莫文蔚,#genre#
爱,http://em.21dtv.com/songs/60006918.mkv
a brand new day,http://em.21dtv.com/songs/60000037.mkv
爱从哪里来,http://em.21dtv.com/songs/60093104.mkv
爱的初体验(演唱会),http://em.21dtv.com/songs/60007183.mkv
a fine romance,http://em.21dtv.com/songs/60072858.mkv
安可,http://em.21dtv.com/songs/60009316.mkv
爱留痕,http://em.21dtv.com/songs/60091972.mkv
alive 我的自由式(演唱会),http://em.21dtv.com/songs/60000136.mkv
艾美丽爱美丽,http://em.21dtv.com/songs/60006901.mkv
am pm,http://em.21dtv.com/songs/60000213.mkv
angel,http://em.21dtv.com/songs/60000271.mkv
angel(演唱会),http://em.21dtv.com/songs/60000262.mkv
爱情,http://em.21dtv.com/songs/60008087.mkv
爱情(演唱会),http://em.21dtv.com/songs/60008082.mkv
爱情的终点,http://em.21dtv.com/songs/60091971.mkv
爱情有什么道理(演唱会),http://em.21dtv.com/songs/60008469.mkv
爱情真伟大,http://em.21dtv.com/songs/60008492.mkv
爱死你,http://em.21dtv.com/songs/60008842.mkv
爱我的请举手,http://em.21dtv.com/songs/60008901.mkv
爱自己,http://em.21dtv.com/songs/60009272.mkv
宝贝,http://em.21dtv.com/songs/60009976.mkv
薄荷,http://em.21dtv.com/songs/60009959.mkv
北极光,http://em.21dtv.com/songs/60010182.mkv
不散不见,http://em.21dtv.com/songs/60107156.mkv
别再走,http://em.21dtv.com/songs/60091963.mkv
candy kisses,http://em.21dtv.com/songs/60000806.mkv
初恋,http://em.21dtv.com/songs/60107158.mkv
close to you,http://em.21dtv.com/songs/60000952.mkv
come on come on光速飞翔,http://em.21dtv.com/songs/60000994.mkv
刀剑如梦,http://em.21dtv.com/songs/60148943.mkv
到了晚上,http://em.21dtv.com/songs/60093101.mkv
当你老了,http://em.21dtv.com/songs/60108856.mkv
对你讨好,http://em.21dtv.com/songs/60091965.mkv
打起手鼓唱起歌,http://em.21dtv.com/songs/60061124.mkv
单人房双人床,http://em.21dtv.com/songs/60014359.mkv
电台情歌,http://em.21dtv.com/songs/60015351.mkv
电台情歌(演唱会),http://em.21dtv.com/songs/60015350.mkv
大王叫我来巡山,http://em.21dtv.com/songs/60128356.mkv
大鱼,http://em.21dtv.com/songs/60148178.mkv
冬至,http://em.21dtv.com/songs/60015620.mkv
耳朵要解渴,http://em.21dtv.com/songs/60016319.mkv
二十四hrs,http://em.21dtv.com/songs/60016391.mkv
风从那哪里(演唱会),http://em.21dtv.com/songs/60075382.mkv
fell me,http://em.21dtv.com/songs/60001663.mkv
分分钟钟需要你,http://em.21dtv.com/songs/60093100.mkv
fill me,http://em.21dtv.com/songs/60001670.mkv
fire,http://em.21dtv.com/songs/60001682.mkv
浮砂,http://em.21dtv.com/songs/60017669.mkv
扶摇,http://em.21dtv.com/songs/60157744.mkv
广岛之恋,http://em.21dtv.com/songs/60019335.mkv
姑娘酒窝,http://em.21dtv.com/songs/60018945.mkv
goodbye,http://em.21dtv.com/songs/60001990.mkv
光速飞翔,http://em.21dtv.com/songs/60019314.mkv
管他什么音乐,http://em.21dtv.com/songs/60147708.mkv
好好爱自己,http://em.21dtv.com/songs/60091964.mkv
回家,http://em.21dtv.com/songs/60022108.mkv
回家的路,http://em.21dtv.com/songs/60022118.mkv
忽然东风,http://em.21dtv.com/songs/60021182.mkv
忽然之间,http://em.21dtv.com/songs/60021192.mkv
忽然之间(演唱会),http://em.21dtv.com/songs/60021191.mkv
海上花,http://em.21dtv.com/songs/60019794.mkv
幻听,http://em.21dtv.com/songs/60021630.mkv
黑雨,http://em.21dtv.com/songs/60088564.mkv
i cant give you anything but love,http://em.21dtv.com/songs/60073370.mkv
I DO,http://em.21dtv.com/songs/60145545.mkv
i say,http://em.21dtv.com/songs/60002650.mkv
i say(演唱会),http://em.21dtv.com/songs/60002649.mkv
绝,http://em.21dtv.com/songs/60156555.mkv
今儿个真高兴,http://em.21dtv.com/songs/60146649.mkv
寂寞的恋人啊,http://em.21dtv.com/songs/60022854.mkv
寂寞蒲公英,http://em.21dtv.com/songs/60022913.mkv
今天星期几,http://em.21dtv.com/songs/60091961.mkv
境外,http://em.21dtv.com/songs/60108855.mkv
卷珠帘,http://em.21dtv.com/songs/60129554.mkv
看看,http://em.21dtv.com/songs/60104394.mkv
快乐在哪里,http://em.21dtv.com/songs/60091966.mkv
开水与白面包,http://em.21dtv.com/songs/60025021.mkv
开水与白面包(演唱会),http://em.21dtv.com/songs/60025020.mkv
看透,http://em.21dtv.com/songs/60025125.mkv
来吧,http://em.21dtv.com/songs/60025941.mkv
鲁冰花,http://em.21dtv.com/songs/60147709.mkv
懒得管,http://em.21dtv.com/songs/60026156.mkv
lets fall in love,http://em.21dtv.com/songs/60003357.mkv
lets fall in love(演唱会),http://em.21dtv.com/songs/60003355.mkv
两个女孩,http://em.21dtv.com/songs/60027223.mkv
live show实况转播(演唱会),http://em.21dtv.com/songs/60003445.mkv
溜溜的情歌,http://em.21dtv.com/songs/60076463.mkv
老男孩,http://em.21dtv.com/songs/60129556.mkv
love yourself,http://em.21dtv.com/songs/60003622.mkv
love yourself(演唱会),http://em.21dtv.com/songs/60003621.mkv
冷雨,http://em.21dtv.com/songs/60026623.mkv
恋一世的爱,http://em.21dtv.com/songs/60027153.mkv
密流(演唱会),http://em.21dtv.com/songs/60076705.mkv
慢慢喜欢你,http://em.21dtv.com/songs/60154059.mkv
moon 0ver bourbon street,http://em.21dtv.com/songs/60071641.mkv
moon over bourbon street,http://em.21dtv.com/songs/60073614.mkv
没时间,http://em.21dtv.com/songs/60028754.mkv
明天我要嫁给你(演唱会),http://em.21dtv.com/songs/60076732.mkv
my funny valentine,http://em.21dtv.com/songs/60073635.mkv
没有围墙的世界,http://em.21dtv.com/songs/60107970.mkv
你的天堂,http://em.21dtv.com/songs/60083501.mkv
你给我多少时间,http://em.21dtv.com/songs/60031723.mkv
那可不一定,http://em.21dtv.com/songs/60030718.mkv
你快乐所以我快乐(演唱会),http://em.21dtv.com/songs/60076926.mkv
你可以,http://em.21dtv.com/songs/60031853.mkv
娘娘驾到,http://em.21dtv.com/songs/60097412.mkv
哪怕,http://em.21dtv.com/songs/60110491.mkv
女朋友的男朋友(演唱会),http://em.21dtv.com/songs/60032880.mkv
你是我的妻,http://em.21dtv.com/songs/60106456.mkv
你最爱的歌,http://em.21dtv.com/songs/60091962.mkv
亲爱的,http://em.21dtv.com/songs/60110490.mkv
倾国倾城,http://em.21dtv.com/songs/60072307.mkv
情人看剑,http://em.21dtv.com/songs/60093103.mkv
其实我一直都想对你说,http://em.21dtv.com/songs/60033921.mkv
青山在(演唱会),http://em.21dtv.com/songs/60077217.mkv
欠我的时光(演唱会),http://em.21dtv.com/songs/60034353.mkv
清醒,http://em.21dtv.com/songs/60034908.mkv
日场夜场,http://em.21dtv.com/songs/60036611.mkv
如初之光,http://em.21dtv.com/songs/60151818.mkv
如果还有以后,http://em.21dtv.com/songs/60036800.mkv
如果没有你,http://em.21dtv.com/songs/60036830.mkv
如果你是李白,http://em.21dtv.com/songs/60036867.mkv
让我美,http://em.21dtv.com/songs/60036146.mkv
手,http://em.21dtv.com/songs/60037382.mkv
双城故事,http://em.21dtv.com/songs/60039836.mkv
十二楼,http://em.21dtv.com/songs/60038937.mkv
silently(演唱会),http://em.21dtv.com/songs/60005036.mkv
时间里的飞人,http://em.21dtv.com/songs/60116227.mkv
实况转播,http://em.21dtv.com/songs/60039163.mkv
slowly(演唱会),http://em.21dtv.com/songs/60005076.mkv
双面,http://em.21dtv.com/songs/60039853.mkv
snacks,http://em.21dtv.com/songs/60005093.mkv
sour times,http://em.21dtv.com/songs/60073922.mkv
色情男女,http://em.21dtv.com/songs/60037411.mkv
水色,http://em.21dtv.com/songs/60040218.mkv
谁是我的,http://em.21dtv.com/songs/60040103.mkv
stormy weather,http://em.21dtv.com/songs/60073949.mkv
盛夏的果实,http://em.21dtv.com/songs/60038701.mkv
收信快乐,http://em.21dtv.com/songs/60039602.mkv
扇子舞(演唱会),http://em.21dtv.com/songs/60037748.mkv
是这样吗,http://em.21dtv.com/songs/60091969.mkv
台,http://em.21dtv.com/songs/60041213.mkv
他不爱我,http://em.21dtv.com/songs/60041055.mkv
他不爱我(演唱会),http://em.21dtv.com/songs/60041053.mkv
太多太多,http://em.21dtv.com/songs/60041312.mkv
the man i love,http://em.21dtv.com/songs/60074017.mkv
the way you make me feel,http://em.21dtv.com/songs/60005723.mkv
头号粉丝,http://em.21dtv.com/songs/60042879.mkv
甜美生活,http://em.21dtv.com/songs/60042358.mkv
童年末日(演唱会),http://em.21dtv.com/songs/60042761.mkv
偷情,http://em.21dtv.com/songs/60095218.mkv
透视,http://em.21dtv.com/songs/60042919.mkv
天天锻炼,http://em.21dtv.com/songs/60042136.mkv
天下大同,http://em.21dtv.com/songs/60042182.mkv
我爱你,http://em.21dtv.com/songs/60044612.mkv
我不耐烦,http://em.21dtv.com/songs/60044792.mkv
我的天,http://em.21dtv.com/songs/60045229.mkv
when you wish upon a star,http://em.21dtv.com/songs/60006268.mkv
while my guitar gently weeps,http://em.21dtv.com/songs/60071689.mkv
我累了,http://em.21dtv.com/songs/60045712.mkv
我明白他,http://em.21dtv.com/songs/60045994.mkv
我们的老知青,http://em.21dtv.com/songs/60164998.mkv
外面的世界,http://em.21dtv.com/songs/60043073.mkv
完美孤独,http://em.21dtv.com/songs/60043116.mkv
我想念谁,http://em.21dtv.com/songs/60091968.mkv
午夜前的十分钟,http://em.21dtv.com/songs/60047732.mkv
午夜前的十分钟(演唱会),http://em.21dtv.com/songs/60047731.mkv
我要说,http://em.21dtv.com/songs/60046573.mkv
心领神会,http://em.21dtv.com/songs/60158294.mkv
消灭,http://em.21dtv.com/songs/60049434.mkv
消灭(演唱会),http://em.21dtv.com/songs/60049433.mkv
小明星(演唱会),http://em.21dtv.com/songs/60068847.mkv
吸烟不吸烟,http://em.21dtv.com/songs/60093102.mkv
下雨的日子,http://em.21dtv.com/songs/60048339.mkv
想一个男生,http://em.21dtv.com/songs/60049284.mkv
想一个男生(演唱会),http://em.21dtv.com/songs/60049283.mkv
洗澡时唱的歌,http://em.21dtv.com/songs/60109601.mkv
选择题,http://em.21dtv.com/songs/60088563.mkv
野,http://em.21dtv.com/songs/60095219.mkv
一朵金花,http://em.21dtv.com/songs/60093099.mkv
一个人睡,http://em.21dtv.com/songs/60053083.mkv
一口一口,http://em.21dtv.com/songs/60053246.mkv
夜空中最亮的星,http://em.21dtv.com/songs/60129555.mkv
原来没可能,http://em.21dtv.com/songs/60055941.mkv
you are so beautiful,http://em.21dtv.com/songs/60006512.mkv
一切安好,http://em.21dtv.com/songs/60107969.mkv
夜上海,http://em.21dtv.com/songs/60086104.mkv
一生所爱,http://em.21dtv.com/songs/60130702.mkv
要是一生都不老,http://em.21dtv.com/songs/60052390.mkv
阴天,http://em.21dtv.com/songs/60054310.mkv
有太多,http://em.21dtv.com/songs/60090186.mkv
因为爱情,http://em.21dtv.com/songs/60149840.mkv
因为所以,http://em.21dtv.com/songs/60054263.mkv
隐隐,http://em.21dtv.com/songs/60054391.mkv
月圆花好(演唱会),http://em.21dtv.com/songs/60079425.mkv
愈夜愈美丽,http://em.21dtv.com/songs/60091967.mkv
月圆月缺,http://em.21dtv.com/songs/60091970.mkv
左岸右转,http://em.21dtv.com/songs/60060631.mkv
中场没有休息,http://em.21dtv.com/songs/60161980.mkv
知道不知道,http://em.21dtv.com/songs/60058653.mkv
真的吗,http://em.21dtv.com/songs/60058103.mkv
自己照顾自己,http://em.21dtv.com/songs/60059709.mkv
再见自己,http://em.21dtv.com/songs/60106233.mkv
怎么了,http://em.21dtv.com/songs/60057369.mkv
钻石,http://em.21dtv.com/songs/60056948.mkv
众生缘,http://em.21dtv.com/songs/60059087.mkv
执子之手,http://em.21dtv.com/songs/60058720.mkv

梅艳芳,#genre#
爱的教育,http://em.21dtv.com/songs/60007274.mkv
爱情的代价(演唱会),http://em.21dtv.com/songs/60008147.mkv
爱情基本法(演唱会),http://em.21dtv.com/songs/60008263.mkv
爱是个传奇(演唱会),http://em.21dtv.com/songs/60008765.mkv
爱是没余地(演唱会),http://em.21dtv.com/songs/60008781.mkv
爱我便说爱我吧(演唱会),http://em.21dtv.com/songs/60008884.mkv
爱我的只有我,http://em.21dtv.com/songs/60008910.mkv
百变(无原唱),http://em.21dtv.com/songs/60009765.mkv
棒棒的告白,http://em.21dtv.com/songs/60149888.mkv
不必太多,http://em.21dtv.com/songs/60153618.mkv
不插电,http://em.21dtv.com/songs/60011024.mkv
不惑,http://em.21dtv.com/songs/60011166.mkv
抱紧眼前人,http://em.21dtv.com/songs/60010066.mkv
抱紧眼前人(演唱会),http://em.21dtv.com/songs/60010065.mkv
不快不吐,http://em.21dtv.com/songs/60092935.mkv
不如不见(演唱会),http://em.21dtv.com/songs/60011327.mkv
不枉此生,http://em.21dtv.com/songs/60011433.mkv
不信爱有罪,http://em.21dtv.com/songs/60011499.mkv
朝朝暮暮,http://em.21dtv.com/songs/60012423.mkv
赤的冲击,http://em.21dtv.com/songs/60092943.mkv
赤的疑惑,http://em.21dtv.com/songs/60012806.mkv
床前明月光,http://em.21dtv.com/songs/60013195.mkv
床前明月光(演唱会),http://em.21dtv.com/songs/60013194.mkv
dancing boy(演唱会),http://em.21dtv.com/songs/60001143.mkv
得不到的爱情(演唱会),http://em.21dtv.com/songs/60014789.mkv
第六个星期,http://em.21dtv.com/songs/60015195.mkv
多情会有问题(无原唱),http://em.21dtv.com/songs/60016162.mkv
东山飘雨西山晴,http://em.21dtv.com/songs/60015557.mkv
第四十夜,http://em.21dtv.com/songs/60015221.mkv
发电一千W(无原唱),http://em.21dtv.com/songs/60092937.mkv
芳华绝代(演唱会),http://em.21dtv.com/songs/60016537.mkv
粉红色的一生(演唱会),http://em.21dtv.com/songs/60017170.mkv
放开你的头脑,http://em.21dtv.com/songs/60016624.mkv
封面女郎,http://em.21dtv.com/songs/60017538.mkv
抚顺,http://em.21dtv.com/songs/60169712.mkv
焚心以火(演唱会),http://em.21dtv.com/songs/60017159.mkv
飞跃舞台,http://em.21dtv.com/songs/60092944.mkv
感激(演唱会),http://em.21dtv.com/songs/60017959.mkv
感情包袱,http://em.21dtv.com/songs/60017991.mkv
孤身走我路(演唱会),http://em.21dtv.com/songs/60018920.mkv
歌之女(演唱会),http://em.21dtv.com/songs/60018407.mkv
怀旧,http://em.21dtv.com/songs/60092939.mkv
坏女孩(演唱会),http://em.21dtv.com/songs/60021705.mkv
何日(演唱会),http://em.21dtv.com/songs/60020364.mkv
何日+李兰香(演唱会),http://em.21dtv.com/songs/60020365.mkv
黑色婚纱(无原唱),http://em.21dtv.com/songs/60092945.mkv
回头已是百年身(演唱会),http://em.21dtv.com/songs/60022198.mkv
花月,http://em.21dtv.com/songs/60149061.mkv
黑夜的豹(演唱会),http://em.21dtv.com/songs/60020590.mkv
花月佳期(演唱会),http://em.21dtv.com/songs/60021547.mkv
倦(演唱会),http://em.21dtv.com/songs/60024757.mkv
将冰山劈开(演唱会),http://em.21dtv.com/songs/60023373.mkv
疾风(演唱会),http://em.21dtv.com/songs/60022620.mkv
旧欢如梦,http://em.21dtv.com/songs/60111209.mkv
镜花水月,http://em.21dtv.com/songs/60024284.mkv
假如我是男人(演唱会),http://em.21dtv.com/songs/60023117.mkv
今宵多珍重,http://em.21dtv.com/songs/60023925.mkv
空城,http://em.21dtv.com/songs/60086652.mkv
猎爱,http://em.21dtv.com/songs/60138265.mkv
烈女(演唱会),http://em.21dtv.com/songs/60027359.mkv
路始终告一段,http://em.21dtv.com/songs/60027957.mkv
落叶不归根,http://em.21dtv.com/songs/60028108.mkv
烈焰红唇,http://em.21dtv.com/songs/60027373.mkv
烈焰红唇(演唱会),http://em.21dtv.com/songs/60027371.mkv
留住你今晚,http://em.21dtv.com/songs/60027592.mkv
梦伴,http://em.21dtv.com/songs/60029480.mkv
梦伴(演唱会),http://em.21dtv.com/songs/60029478.mkv
玫瑰玫瑰我爱你(演唱会),http://em.21dtv.com/songs/60028942.mkv
梦幻的拥抱,http://em.21dtv.com/songs/60029539.mkv
梦姬,http://em.21dtv.com/songs/60029566.mkv
梦姬(演唱会),http://em.21dtv.com/songs/60029565.mkv
梦里共醉,http://em.21dtv.com/songs/60029594.mkv
朦胧夜雨里,http://em.21dtv.com/songs/60029445.mkv
莫逃避,http://em.21dtv.com/songs/60092941.mkv
明天我要嫁给你,http://em.21dtv.com/songs/60088150.mkv
