

﻿阿杜,#genre#
分手快乐,http://em.21dtv.com/songs/60068251.mkv
光,http://em.21dtv.com/songs/60082978.mkv
姑娘的酒窝(演唱会),http://em.21dtv.com/songs/60018942.mkv
管你嫁给谁,http://em.21dtv.com/songs/60090755.mkv
跟自己合唱,http://em.21dtv.com/songs/60130131.mkv
好吧,http://em.21dtv.com/songs/60019969.mkv
回想,http://em.21dtv.com/songs/60022212.mkv
荒野,http://em.21dtv.com/songs/60090757.mkv
还隐隐作痛,http://em.21dtv.com/songs/60019653.mkv
厚重的记忆,http://em.21dtv.com/songs/60021123.mkv
酒干倘卖无,http://em.21dtv.com/songs/60098165.mkv
寂寞是思念,http://em.21dtv.com/songs/60090742.mkv
寂寞无赖,http://em.21dtv.com/songs/60075986.mkv
给你爱but you lie(演唱会),http://em.21dtv.com/songs/60018490.mkv
寄生人,http://em.21dtv.com/songs/60022804.mkv
继续转动,http://em.21dtv.com/songs/60022785.mkv
酒醉的探戈,http://em.21dtv.com/songs/60024482.mkv
酒醉的探戈(演唱会),http://em.21dtv.com/songs/60024480.mkv
酒醉的探戈2001,http://em.21dtv.com/songs/60024484.mkv
可不可能,http://em.21dtv.com/songs/60025272.mkv
乱乱的,http://em.21dtv.com/songs/60090737.mkv
路人甲,http://em.21dtv.com/songs/60027955.mkv
梨山痴情花,http://em.21dtv.com/songs/60026819.mkv
面不改色,http://em.21dtv.com/songs/60030017.mkv
陌生的夜,http://em.21dtv.com/songs/60030406.mkv
迷汤,http://em.21dtv.com/songs/60132261.mkv
明天的明天的明天,http://em.21dtv.com/songs/60030176.mkv
莫忘初衷,http://em.21dtv.com/songs/60076750.mkv
没有你在爱不像爱,http://em.21dtv.com/songs/60028844.mkv
你爱的这个世界,http://em.21dtv.com/songs/60090739.mkv
你不在我身边好冷,http://em.21dtv.com/songs/60095268.mkv
你和我一样,http://em.21dtv.com/songs/60090738.mkv
那就这样吧,http://em.21dtv.com/songs/60030716.mkv
你快乐所以我快乐(演唱会),http://em.21dtv.com/songs/60031871.mkv
你是我的眼,http://em.21dtv.com/songs/60032124.mkv
南下北上,http://em.21dtv.com/songs/60031152.mkv
逆向行驶(演唱会),http://em.21dtv.com/songs/60032610.mkv
热量,http://em.21dtv.com/songs/60112550.mkv
热情的沙漠,http://em.21dtv.com/songs/60036260.mkv
输了爱情赢得寂寞,http://em.21dtv.com/songs/60039754.mkv
sorry sunday,http://em.21dtv.com/songs/60005195.mkv
天空,http://em.21dtv.com/songs/60099123.mkv
他一定很爱你,http://em.21dtv.com/songs/60041120.mkv
天真的双眼,http://em.21dtv.com/songs/60042314.mkv
我爱过你,http://em.21dtv.com/songs/60044576.mkv
我爱你爱了那么久,http://em.21dtv.com/songs/60087437.mkv
我爱你爱了这么久,http://em.21dtv.com/songs/60044628.mkv
我不想,http://em.21dtv.com/songs/60090745.mkv
我不知道,http://em.21dtv.com/songs/60044930.mkv
我的改变,http://em.21dtv.com/songs/60045066.mkv
我都要等,http://em.21dtv.com/songs/60090747.mkv
我答应你,http://em.21dtv.com/songs/60044962.mkv
我能给你什么,http://em.21dtv.com/songs/60090746.mkv
无情的情书,http://em.21dtv.com/songs/60047332.mkv
我若不曾爱过你,http://em.21dtv.com/songs/60046045.mkv
外套,http://em.21dtv.com/songs/60043084.mkv
我要等,http://em.21dtv.com/songs/60046518.mkv
幸福的海,http://em.21dtv.com/songs/60090744.mkv
寻觅幸福的感觉,http://em.21dtv.com/songs/60051825.mkv
寻觅幸福的感受,http://em.21dtv.com/songs/60090743.mkv
想你是临睡的习惯,http://em.21dtv.com/songs/60104843.mkv
潇洒的走,http://em.21dtv.com/songs/60165841.mkv
下一站,http://em.21dtv.com/songs/60123702.mkv
夜的黄昏,http://em.21dtv.com/songs/60052554.mkv
有话直说,http://em.21dtv.com/songs/60055148.mkv
摇篮曲,http://em.21dtv.com/songs/60052279.mkv
要么就分开,http://em.21dtv.com/songs/60090758.mkv
也许有一天,http://em.21dtv.com/songs/60052450.mkv
永远拥抱你,http://em.21dtv.com/songs/60054795.mkv
挚爱,http://em.21dtv.com/songs/60090748.mkv
再会吧我的心上人(演唱会),http://em.21dtv.com/songs/60056772.mkv
最后一种快乐,http://em.21dtv.com/songs/60060303.mkv
再见我的爱人,http://em.21dtv.com/songs/60056901.mkv
镇守爱情,http://em.21dtv.com/songs/60058304.mkv
珍惜,http://em.21dtv.com/songs/60084536.mkv
忠孝东路走九遍,http://em.21dtv.com/songs/60059004.mkv
终于明白,http://em.21dtv.com/songs/60059043.mkv
只有我没人陪,http://em.21dtv.com/songs/60090740.mkv

邓丽君,#genre#
爱的理想,http://em.21dtv.com/songs/60007294.mkv
爱的秘密,http://em.21dtv.com/songs/60007323.mkv
爱的你呀何处寻,http://em.21dtv.com/songs/60007336.mkv
爱的你呀何处寻(演唱会),http://em.21dtv.com/songs/60007335.mkv
爱的使者,http://em.21dtv.com/songs/60007366.mkv
爱的鱼,http://em.21dtv.com/songs/60007443.mkv
爱的箴言,http://em.21dtv.com/songs/60007456.mkv
阿里山的姑娘,http://em.21dtv.com/songs/60095225.mkv
阿妈的话(演唱会),http://em.21dtv.com/songs/60006781.mkv
爱你一万倍,http://em.21dtv.com/songs/60008018.mkv
安平追想曲,http://em.21dtv.com/songs/60009326.mkv
爱人,http://em.21dtv.com/songs/60008537.mkv
爱人(演唱会),http://em.21dtv.com/songs/60008534.mkv
爱人就是我,http://em.21dtv.com/songs/60008570.mkv
爱人是个多情人,http://em.21dtv.com/songs/60008580.mkv
爱像一首歌,http://em.21dtv.com/songs/60008994.mkv
爱像一首歌(演唱会),http://em.21dtv.com/songs/60008992.mkv
爱雨,http://em.21dtv.com/songs/60089499.mkv
爱在我心中,http://em.21dtv.com/songs/60009198.mkv
把爱埋在心窝,http://em.21dtv.com/songs/60009538.mkv
别把眉儿皱,http://em.21dtv.com/songs/60010565.mkv
beat it(演唱会),http://em.21dtv.com/songs/60000488.mkv
不管你是谁,http://em.21dtv.com/songs/60011126.mkv
北国之春(演唱会),http://em.21dtv.com/songs/60010174.mkv
北国の春(演唱会),http://em.21dtv.com/songs/60010172.mkv
别离,http://em.21dtv.com/songs/60103601.mkv
不论今宵或明天,http://em.21dtv.com/songs/60011237.mkv
不着痕迹,http://em.21dtv.com/songs/60011778.mkv
采槟榔,http://em.21dtv.com/songs/60011900.mkv
春风满小城,http://em.21dtv.com/songs/60013239.mkv
船歌(演唱会),http://em.21dtv.com/songs/60013144.mkv
偿还,http://em.21dtv.com/songs/60012289.mkv
偿还(演唱会),http://em.21dtv.com/songs/60012286.mkv
从今日起你,http://em.21dtv.com/songs/60013517.mkv
初恋的情人,http://em.21dtv.com/songs/60013013.mkv
彩霞回来吧,http://em.21dtv.com/songs/60088742.mkv
彩云飞(演唱会),http://em.21dtv.com/songs/60011960.mkv
春在岁岁年年,http://em.21dtv.com/songs/60013373.mkv
歹歹尪吃抹空,http://em.21dtv.com/songs/60014242.mkv
designer music,http://em.21dtv.com/songs/60001212.mkv
地久天长,http://em.21dtv.com/songs/60015093.mkv
多情的玫瑰,http://em.21dtv.com/songs/60016148.mkv
东山飘雨西山晴,http://em.21dtv.com/songs/60015555.mkv
独上西楼,http://em.21dtv.com/songs/60015803.mkv
独上西楼(演唱会),http://em.21dtv.com/songs/60015801.mkv
冬天的回忆,http://em.21dtv.com/songs/60156628.mkv
但愿人长久(演唱会),http://em.21dtv.com/songs/60014427.mkv
冬之恋情,http://em.21dtv.com/songs/60015619.mkv
恩爱夫妻,http://em.21dtv.com/songs/60102772.mkv
every breath you take(演唱会),http://em.21dtv.com/songs/60001539.mkv
风从哪里来,http://em.21dtv.com/songs/60017254.mkv
fire(演唱会),http://em.21dtv.com/songs/60001679.mkv
flash dance(演唱会),http://em.21dtv.com/songs/60001699.mkv
风霜伴我行,http://em.21dtv.com/songs/60017374.mkv
釜山港へ帰れ(演唱会),http://em.21dtv.com/songs/60017709.mkv
枫叶飘飘,http://em.21dtv.com/songs/60095100.mkv
告诉你告诉我,http://em.21dtv.com/songs/60018291.mkv
高山青,http://em.21dtv.com/songs/60018219.mkv
古树下,http://em.21dtv.com/songs/60018993.mkv
恨不相逢未嫁时,http://em.21dtv.com/songs/60020691.mkv
红豆,http://em.21dtv.com/songs/60020818.mkv
后悔爱上你,http://em.21dtv.com/songs/60021086.mkv
黄昏里,http://em.21dtv.com/songs/60021956.mkv
嘿嘿小可爱,http://em.21dtv.com/songs/60020621.mkv
好梦太匆匆,http://em.21dtv.com/songs/60149502.mkv
回娘家,http://em.21dtv.com/songs/60066041.mkv
何日君再来(双语种)(演唱会),http://em.21dtv.com/songs/60020385.mkv
何日君再来(演唱会),http://em.21dtv.com/songs/60020373.mkv
海棠姑娘,http://em.21dtv.com/songs/60019812.mkv
海韵,http://em.21dtv.com/songs/60019828.mkv
海韵(演唱会),http://em.21dtv.com/songs/60019827.mkv
好预兆,http://em.21dtv.com/songs/60075700.mkv
i have never been to me,http://em.21dtv.com/songs/60002541.mkv
i just called to say i love you,http://em.21dtv.com/songs/60002550.mkv
i love rockn roll,http://em.21dtv.com/songs/60002582.mkv
郊道(演唱会),http://em.21dtv.com/songs/60023462.mkv
几多愁(演唱会),http://em.21dtv.com/songs/60022646.mkv
记得你记得我,http://em.21dtv.com/songs/60022692.mkv
假如梦儿是真的,http://em.21dtv.com/songs/60023106.mkv
假如我是真的,http://em.21dtv.com/songs/60023119.mkv
襟裳岬(演唱会),http://em.21dtv.com/songs/60024114.mkv
江水要比河水长,http://em.21dtv.com/songs/60102774.mkv
江水悠悠泪长流,http://em.21dtv.com/songs/60023363.mkv
给我一个吻,http://em.21dtv.com/songs/60109644.mkv
君心我心,http://em.21dtv.com/songs/60024930.mkv
九月的故事,http://em.21dtv.com/songs/60024354.mkv
寄语多情人,http://em.21dtv.com/songs/60102771.mkv
今夜想起你,http://em.21dtv.com/songs/60024012.mkv
酒醉的探戈,http://em.21dtv.com/songs/60024481.mkv
君在前哨(演唱会),http://em.21dtv.com/songs/60024931.mkv
今でも(演唱会),http://em.21dtv.com/songs/60023738.mkv
空港,http://em.21dtv.com/songs/60123221.mkv
空港(演唱会),http://em.21dtv.com/songs/60025451.mkv
快乐的出帆,http://em.21dtv.com/songs/60025711.mkv
路边的野花不要采(演唱会),http://em.21dtv.com/songs/60027922.mkv
留不住你的心,http://em.21dtv.com/songs/60027524.mkv
旅愁,http://em.21dtv.com/songs/60028138.mkv
来电是有缘,http://em.21dtv.com/songs/60103604.mkv
泪的小雨,http://em.21dtv.com/songs/60026519.mkv
绿岛小夜曲,http://em.21dtv.com/songs/60168222.mkv
脸儿微笑花儿香(演),http://em.21dtv.com/songs/60100492.mkv
浪花节だよ人生は(演唱会),http://em.21dtv.com/songs/60026216.mkv
浪子心声,http://em.21dtv.com/songs/60026302.mkv
乱されて(演唱会),http://em.21dtv.com/songs/60027984.mkv
梦,http://em.21dtv.com/songs/60029465.mkv
漫步人生路,http://em.21dtv.com/songs/60028564.mkv
梅花,http://em.21dtv.com/songs/60028977.mkv
美酒加咖啡,http://em.21dtv.com/songs/60029130.mkv
妈妈的歌,http://em.21dtv.com/songs/60028226.mkv
妈妈呼唤你,http://em.21dtv.com/songs/60028258.mkv
卖肉棕,http://em.21dtv.com/songs/60028474.mkv
卖肉粽(演唱会),http://em.21dtv.com/songs/60028475.mkv
莫忘今宵(演唱会),http://em.21dtv.com/songs/60030436.mkv
梦向何处寻,http://em.21dtv.com/songs/60156629.mkv
明月千里寄相思,http://em.21dtv.com/songs/60030248.mkv
你的心我的心,http://em.21dtv.com/songs/60031643.mkv
奈何(演唱会),http://em.21dtv.com/songs/60030870.mkv
南海姑娘(演唱会),http://em.21dtv.com/songs/60031106.mkv
那句诺言,http://em.21dtv.com/songs/60030717.mkv
你可知道我爱谁,http://em.21dtv.com/songs/60031857.mkv
你可知道我爱谁(演唱会),http://em.21dtv.com/songs/60031856.mkv
哪奴娃情歌,http://em.21dtv.com/songs/60030671.mkv
浓情万缕,http://em.21dtv.com/songs/60032773.mkv
女人的勇气,http://em.21dtv.com/songs/60101184.mkv
你是偷心的人,http://em.21dtv.com/songs/60088741.mkv
你是我的知音,http://em.21dtv.com/songs/60089497.mkv
那天晚上遇见你,http://em.21dtv.com/songs/60030781.mkv
凝望,http://em.21dtv.com/songs/60032719.mkv
难忘初恋的情人,http://em.21dtv.com/songs/60031238.mkv
难忘初恋情人,http://em.21dtv.com/songs/60031240.mkv
难忘的爱人,http://em.21dtv.com/songs/60031245.mkv
难忘的爱人(演唱会),http://em.21dtv.com/songs/60031241.mkv
难忘的初恋情人,http://em.21dtv.com/songs/60031249.mkv
难忘的初恋情人(演唱会),http://em.21dtv.com/songs/60031246.mkv
难忘的一天,http://em.21dtv.com/songs/60031268.mkv
你为何不说,http://em.21dtv.com/songs/60032295.mkv
娘心,http://em.21dtv.com/songs/60032666.mkv
你真叫人迷,http://em.21dtv.com/songs/60032530.mkv
你怎么说(演唱会),http://em.21dtv.com/songs/60032505.mkv
你在我心中,http://em.21dtv.com/songs/60032478.mkv
你在我心中(演唱会),http://em.21dtv.com/songs/60032477.mkv
女の生きがい(演唱会),http://em.21dtv.com/songs/60032827.mkv
偶然的相遇,http://em.21dtv.com/songs/60131862.mkv
情花,http://em.21dtv.com/songs/60035032.mkv
情迷,http://em.21dtv.com/songs/60035097.mkv
情飘飘,http://em.21dtv.com/songs/60088743.mkv
悄悄地告诉你,http://em.21dtv.com/songs/60102773.mkv
情人的关怀,http://em.21dtv.com/songs/60035185.mkv
情人的阳光,http://em.21dtv.com/songs/60035206.mkv
情人一笑,http://em.21dtv.com/songs/60035255.mkv
情人再见,http://em.21dtv.com/songs/60035256.mkv
劝世歌,http://em.21dtv.com/songs/60035955.mkv
青山绿水我和你,http://em.21dtv.com/songs/60034785.mkv
恰似你的温柔,http://em.21dtv.com/songs/60034047.mkv
蜻蜓姑娘之歌,http://em.21dtv.com/songs/60093235.mkv
祈望,http://em.21dtv.com/songs/60155165.mkv
千言万语(演唱会),http://em.21dtv.com/songs/60034169.mkv
如果没有你,http://em.21dtv.com/songs/60036829.mkv
如果你喜欢这首歌,http://em.21dtv.com/songs/60036878.mkv
如果能许一个愿,http://em.21dtv.com/songs/60100491.mkv
让花儿为你开,http://em.21dtv.com/songs/60103607.mkv
人面桃花(演唱会),http://em.21dtv.com/songs/60036356.mkv
人生一条路,http://em.21dtv.com/songs/60036452.mkv
让心儿圈起你,http://em.21dtv.com/songs/60088744.mkv
人约黄昏后,http://em.21dtv.com/songs/60036476.mkv
使爱情更美丽,http://em.21dtv.com/songs/60039186.mkv
十八姑娘一朵花,http://em.21dtv.com/songs/60038908.mkv
山茶花,http://em.21dtv.com/songs/60037588.mkv
是否,http://em.21dtv.com/songs/60039412.mkv
时光不再来,http://em.21dtv.com/songs/60039097.mkv
四个愿望,http://em.21dtv.com/songs/60040660.mkv
世界多美丽(演唱会),http://em.21dtv.com/songs/60039263.mkv
四季歌,http://em.21dtv.com/songs/60040683.mkv
谁来爱我,http://em.21dtv.com/songs/60040014.mkv
失落的情歌,http://em.21dtv.com/songs/60038791.mkv
水涟漪,http://em.21dtv.com/songs/60040203.mkv
少年爱姑娘,http://em.21dtv.com/songs/60038122.mkv
是你打来的电话,http://em.21dtv.com/songs/60103603.mkv
山南山北走一回,http://em.21dtv.com/songs/60037664.mkv
深情脉脉,http://em.21dtv.com/songs/60077548.mkv
烧肉粽(演唱会),http://em.21dtv.com/songs/60038098.mkv
水上人,http://em.21dtv.com/songs/60040221.mkv
水上人(演唱会),http://em.21dtv.com/songs/60040220.mkv
三声无奈,http://em.21dtv.com/songs/60037309.mkv
说说笑笑,http://em.21dtv.com/songs/60040424.mkv
说说笑笑(演唱会),http://em.21dtv.com/songs/60040423.mkv
丝丝小雨,http://em.21dtv.com/songs/60040459.mkv
stupid cupid,http://em.21dtv.com/songs/60005305.mkv
碎心花,http://em.21dtv.com/songs/60041003.mkv
碎心恋,http://em.21dtv.com/songs/60041006.mkv
思想枝,http://em.21dtv.com/songs/60040600.mkv
诗意,http://em.21dtv.com/songs/60038877.mkv
十一哥,http://em.21dtv.com/songs/60039037.mkv
说一说笑一笑,http://em.21dtv.com/songs/60040433.mkv
说一声再见,http://em.21dtv.com/songs/60040431.mkv
水长流,http://em.21dtv.com/songs/60040260.mkv
逃避行,http://em.21dtv.com/songs/60041538.mkv
the power of love(演唱会),http://em.21dtv.com/songs/60005661.mkv
天黑黑,http://em.21dtv.com/songs/60041851.mkv
tie a yellow ribbon round the,http://em.21dtv.com/songs/60005795.mkv
甜蜜的小雨,http://em.21dtv.com/songs/60042374.mkv
甜蜜蜜,http://em.21dtv.com/songs/60042384.mkv
叹十声,http://em.21dtv.com/songs/60041469.mkv
天外天上天无涯,http://em.21dtv.com/songs/60042169.mkv
天涯歌女,http://em.21dtv.com/songs/60042240.mkv
我不该爱你,http://em.21dtv.com/songs/60044753.mkv
我不哭,http://em.21dtv.com/songs/60044783.mkv
忘不了,http://em.21dtv.com/songs/60043481.mkv
舞伴泪影(演唱会),http://em.21dtv.com/songs/60047767.mkv
我不再迷惘,http://em.21dtv.com/songs/60044919.mkv
望春风,http://em.21dtv.com/songs/60043662.mkv
晚风花香,http://em.21dtv.com/songs/60170363.mkv
微风细雨,http://em.21dtv.com/songs/60043758.mkv
我和你,http://em.21dtv.com/songs/60045531.mkv
为君愁,http://em.21dtv.com/songs/60043897.mkv
我敬你一杯,http://em.21dtv.com/songs/60045646.mkv
忘记他,http://em.21dtv.com/songs/60043558.mkv
我了解你,http://em.21dtv.com/songs/60045711.mkv
我没有骗你,http://em.21dtv.com/songs/60045750.mkv
无奈,http://em.21dtv.com/songs/60047792.mkv
无情荒地有情天,http://em.21dtv.com/songs/60047356.mkv
温情满人间,http://em.21dtv.com/songs/60044342.mkv
我是你知音,http://em.21dtv.com/songs/60046157.mkv
往事只能回味,http://em.21dtv.com/songs/60043461.mkv
我心深处,http://em.21dtv.com/songs/60046451.mkv
我要对你说,http://em.21dtv.com/songs/60046520.mkv
无言的温柔,http://em.21dtv.com/songs/60047525.mkv
我一见你就笑,http://em.21dtv.com/songs/60046628.mkv
我要你为偶(演唱会),http://em.21dtv.com/songs/60046560.mkv
我与秋风,http://em.21dtv.com/songs/60046727.mkv
无语问苍天,http://em.21dtv.com/songs/60047553.mkv
午夜微风,http://em.21dtv.com/songs/60112989.mkv
问自己,http://em.21dtv.com/songs/60044513.mkv
我怎能离开你,http://em.21dtv.com/songs/60046821.mkv
我怎舍得你,http://em.21dtv.com/songs/60046825.mkv
我只在乎你,http://em.21dtv.com/songs/60046913.mkv
星,http://em.21dtv.com/songs/60114114.mkv
星(无原唱),http://em.21dtv.com/songs/60066491.mkv
心爱的马车,http://em.21dtv.com/songs/60050126.mkv
相爱如往昔,http://em.21dtv.com/songs/60103605.mkv
小城故事(演唱会),http://em.21dtv.com/songs/60049511.mkv
小村之恋,http://em.21dtv.com/songs/60049533.mkv
小村之恋(演唱会),http://em.21dtv.com/songs/60049532.mkv
效道,http://em.21dtv.com/songs/60104469.mkv
雪地上的回忆,http://em.21dtv.com/songs/60051675.mkv
香港之夜,http://em.21dtv.com/songs/60048918.mkv
雪化粧(演唱会),http://em.21dtv.com/songs/60051698.mkv
想聚别离俩依依,http://em.21dtv.com/songs/60089498.mkv
相见不如怀念,http://em.21dtv.com/songs/60078572.mkv
相聚更甜蜜,http://em.21dtv.com/songs/60048681.mkv
