

王艺霖,#genre#
明天,http://em.21dtv.com/songs/60030172.mkv
明天(演唱会),http://em.21dtv.com/songs/60030163.mkv
没有人,http://em.21dtv.com/songs/60028861.mkv
没有人(演唱会),http://em.21dtv.com/songs/60028858.mkv
你看不到的地方,http://em.21dtv.com/songs/60088566.mkv
你看不见的地方,http://em.21dtv.com/songs/60031845.mkv
你来你走,http://em.21dtv.com/songs/60091978.mkv
你能让我上天入地,http://em.21dtv.com/songs/60031937.mkv
你是我心中一句惊叹,http://em.21dtv.com/songs/60032176.mkv
破绽,http://em.21dtv.com/songs/60033686.mkv
陪在你左右,http://em.21dtv.com/songs/60033273.mkv
青春烈火,http://em.21dtv.com/songs/60153580.mkv
七点钟,http://em.21dtv.com/songs/60091974.mkv
情难选择爱难追忆,http://em.21dtv.com/songs/60105072.mkv
蔷薇,http://em.21dtv.com/songs/60034389.mkv
蔷薇(演唱会),http://em.21dtv.com/songs/60034388.mkv
全心全意爱你,http://em.21dtv.com/songs/60091979.mkv
让爱飞起来,http://em.21dtv.com/songs/60036022.mkv
认真的女人最美丽,http://em.21dtv.com/songs/60036552.mkv
谁,http://em.21dtv.com/songs/60039928.mkv
受够了,http://em.21dtv.com/songs/60094268.mkv
上钩了(演唱会),http://em.21dtv.com/songs/60038020.mkv
甩了甩了,http://em.21dtv.com/songs/60039825.mkv
双面女神,http://em.21dtv.com/songs/60039854.mkv
生命如歌,http://em.21dtv.com/songs/60038567.mkv
速配程度,http://em.21dtv.com/songs/60040856.mkv
失去你,http://em.21dtv.com/songs/60038831.mkv
散散惹人爱,http://em.21dtv.com/songs/60037739.mkv
super girl爱无畏,http://em.21dtv.com/songs/60071670.mkv
伤心的爱,http://em.21dtv.com/songs/60105071.mkv
坦白,http://em.21dtv.com/songs/60041461.mkv
同步呼吸,http://em.21dtv.com/songs/60042653.mkv
他和她的故事,http://em.21dtv.com/songs/60041084.mkv
天龙八步,http://em.21dtv.com/songs/60092097.mkv
天雷地火,http://em.21dtv.com/songs/60099468.mkv
突然想起你,http://em.21dtv.com/songs/60042937.mkv
突然想起你(演唱会),http://em.21dtv.com/songs/60042936.mkv
天上的云我的心,http://em.21dtv.com/songs/60041979.mkv
天使暂时离开,http://em.21dtv.com/songs/60042079.mkv
天仙子,http://em.21dtv.com/songs/60042213.mkv
u make me wanna,http://em.21dtv.com/songs/60005981.mkv
u make me wanna(演唱会),http://em.21dtv.com/songs/60005980.mkv
吻,http://em.21dtv.com/songs/60044402.mkv
吻(演唱会),http://em.21dtv.com/songs/60044401.mkv
我爱你那么多,http://em.21dtv.com/songs/60044635.mkv
我爱你那么多(演唱会),http://em.21dtv.com/songs/60044634.mkv
我爱我,http://em.21dtv.com/songs/60065037.mkv
我不愿我的猜疑是真的,http://em.21dtv.com/songs/60092098.mkv
我的男朋友,http://em.21dtv.com/songs/60045171.mkv
我的思念,http://em.21dtv.com/songs/60045221.mkv
吻第一次,http://em.21dtv.com/songs/60091980.mkv
我的雅典娜 初学者,http://em.21dtv.com/songs/60135276.mkv
我还记得你,http://em.21dtv.com/songs/60045464.mkv
我还能做什么,http://em.21dtv.com/songs/60045471.mkv
我就是我,http://em.21dtv.com/songs/60045656.mkv
我就是我(演唱会),http://em.21dtv.com/songs/60045653.mkv
未来的未来,http://em.21dtv.com/songs/60044253.mkv
我们的寂寞,http://em.21dtv.com/songs/60045812.mkv
我们多久没牵手,http://em.21dtv.com/songs/60045892.mkv
为你我愿意,http://em.21dtv.com/songs/60043993.mkv
我陪你哭,http://em.21dtv.com/songs/60046014.mkv
万人着迷,http://em.21dtv.com/songs/60043303.mkv
舞舞舞,http://em.21dtv.com/songs/60153369.mkv
玩笑,http://em.21dtv.com/songs/60043184.mkv
微笑的预感,http://em.21dtv.com/songs/60091985.mkv
我喜欢你快乐,http://em.21dtv.com/songs/60046354.mkv
我要的世界,http://em.21dtv.com/songs/60091987.mkv
问自己,http://em.21dtv.com/songs/60044515.mkv
问自已,http://em.21dtv.com/songs/60091999.mkv
想到你,http://em.21dtv.com/songs/60049012.mkv
相对无言,http://em.21dtv.com/songs/60048634.mkv
幸福的地图,http://em.21dtv.com/songs/60051251.mkv
新年快乐,http://em.21dtv.com/songs/60050893.mkv
想念圣诞节,http://em.21dtv.com/songs/60049202.mkv
潇洒小姐,http://em.21dtv.com/songs/60049463.mkv
先问你自己,http://em.21dtv.com/songs/60048459.mkv
下一次恋爱,http://em.21dtv.com/songs/60048304.mkv
校园乐会,http://em.21dtv.com/songs/60093107.mkv
笑着爱你,http://em.21dtv.com/songs/60049971.mkv
想找一条船,http://em.21dtv.com/songs/60091986.mkv
夜,http://em.21dtv.com/songs/60051937.mkv
有爱到就好,http://em.21dtv.com/songs/60072744.mkv
一百分的吻,http://em.21dtv.com/songs/60063508.mkv
一把雨伞,http://em.21dtv.com/songs/60145593.mkv
拥抱自己,http://em.21dtv.com/songs/60107162.mkv
拥抱自已,http://em.21dtv.com/songs/60106239.mkv
一辈子做你的女孩(演唱会),http://em.21dtv.com/songs/60052773.mkv
yellow chrtmas,http://em.21dtv.com/songs/60006450.mkv
阳光的祝愿,http://em.21dtv.com/songs/60052173.mkv
一个人的精彩,http://em.21dtv.com/songs/60053013.mkv
雨季中,http://em.21dtv.com/songs/60055669.mkv
依赖,http://em.21dtv.com/songs/60053983.mkv
原始,http://em.21dtv.com/songs/60056013.mkv
一生爱你一个,http://em.21dtv.com/songs/60093105.mkv
遗失的心跳,http://em.21dtv.com/songs/60065360.mkv
遥望,http://em.21dtv.com/songs/60052311.mkv
因为爱,http://em.21dtv.com/songs/60054218.mkv
愿望歌,http://em.21dtv.com/songs/60093106.mkv
因为你,http://em.21dtv.com/songs/60054244.mkv
因为你卡布奇诺,http://em.21dtv.com/songs/60091982.mkv
有些已经不重要但很想说的话,http://em.21dtv.com/songs/60158063.mkv
艳遇,http://em.21dtv.com/songs/60052122.mkv
一直有个秘密,http://em.21dtv.com/songs/60053923.mkv
窒爱,http://em.21dtv.com/songs/60112918.mkv
在爱人身边,http://em.21dtv.com/songs/60092096.mkv
在爱人身边让我们的歌声在大一点,http://em.21dtv.com/songs/60057032.mkv
准备好了没有,http://em.21dtv.com/songs/60059570.mkv
再不遇见,http://em.21dtv.com/songs/60147740.mkv
之后,http://em.21dtv.com/songs/60057056.mkv
长话短说,http://em.21dtv.com/songs/60057579.mkv
再见的人终究会再见,http://em.21dtv.com/songs/60092094.mkv
自己人(演唱会),http://em.21dtv.com/songs/60059703.mkv
最美的遇见,http://em.21dtv.com/songs/60170337.mkv
至少还有你(演唱会),http://em.21dtv.com/songs/60058808.mkv
钻石糖,http://em.21dtv.com/songs/60060041.mkv
最熟悉的陌生人,http://em.21dtv.com/songs/60060418.mkv
最熟悉的陌生人(演唱会),http://em.21dtv.com/songs/60060416.mkv
暂停恋爱,http://em.21dtv.com/songs/60088568.mkv
醉扬州,http://em.21dtv.com/songs/60145616.mkv
转眼之间,http://em.21dtv.com/songs/60059458.mkv

薛之谦,#genre#
爱不走,http://em.21dtv.com/songs/60088610.mkv
爱的数学公式,http://em.21dtv.com/songs/60158110.mkv
暧昧,http://em.21dtv.com/songs/60135713.mkv
爱情宣判,http://em.21dtv.com/songs/60008443.mkv
别,http://em.21dtv.com/songs/60151405.mkv
别祝我快乐,http://em.21dtv.com/songs/60162380.mkv
丑八怪,http://em.21dtv.com/songs/60081727.mkv
传说,http://em.21dtv.com/songs/60013132.mkv
叉头凤,http://em.21dtv.com/songs/60012249.mkv
抽完这根烟,http://em.21dtv.com/songs/60012885.mkv
初学者,http://em.21dtv.com/songs/60122094.mkv
独角戏,http://em.21dtv.com/songs/60163410.mkv
倒数计时,http://em.21dtv.com/songs/60014713.mkv
等我回家,http://em.21dtv.com/songs/60097447.mkv
动物世界,http://em.21dtv.com/songs/60135712.mkv
多想陪你一直走,http://em.21dtv.com/songs/60120566.mkv
伏笔,http://em.21dtv.com/songs/60064207.mkv
凤凰花千年恋,http://em.21dtv.com/songs/60145569.mkv
Fight for you,http://em.21dtv.com/songs/60165727.mkv
方圆几里,http://em.21dtv.com/songs/60075301.mkv
刚刚好,http://em.21dtv.com/songs/60123139.mkv
怪咖,http://em.21dtv.com/songs/60158454.mkv
冠名帮凶,http://em.21dtv.com/songs/60147554.mkv
高尚,http://em.21dtv.com/songs/60166296.mkv
红尘女子,http://em.21dtv.com/songs/60068321.mkv
花儿和少年,http://em.21dtv.com/songs/60127369.mkv
狐狸,http://em.21dtv.com/songs/60149927.mkv
画师,http://em.21dtv.com/songs/60136701.mkv
黄色枫叶,http://em.21dtv.com/songs/60021986.mkv
火星人来过,http://em.21dtv.com/songs/60130733.mkv
几个你,http://em.21dtv.com/songs/60069490.mkv
境界,http://em.21dtv.com/songs/60121704.mkv
给我的爱人,http://em.21dtv.com/songs/60063226.mkv
剑心飞扬,http://em.21dtv.com/songs/60147555.mkv
快乐帮,http://em.21dtv.com/songs/60025698.mkv
KO,http://em.21dtv.com/songs/60156456.mkv
看透了世界看不透你,http://em.21dtv.com/songs/60104155.mkv
路,http://em.21dtv.com/songs/60121706.mkv
let you go,http://em.21dtv.com/songs/60063225.mkv
冷咖啡,http://em.21dtv.com/songs/60026591.mkv
骆驼,http://em.21dtv.com/songs/60149039.mkv
流星的眼泪,http://em.21dtv.com/songs/60027729.mkv
memory,http://em.21dtv.com/songs/60071640.mkv
摩天大楼,http://em.21dtv.com/songs/60169631.mkv
冒险家,http://em.21dtv.com/songs/60147553.mkv
难道爱情就这样犯了错,http://em.21dtv.com/songs/60031167.mkv
你过得好吗,http://em.21dtv.com/songs/60031728.mkv
你还要我怎样,http://em.21dtv.com/songs/60093806.mkv
那是你离开了北京的生活,http://em.21dtv.com/songs/60156583.mkv
你是土豆我是地瓜,http://em.21dtv.com/songs/60032064.mkv
你是我的春天,http://em.21dtv.com/songs/60162379.mkv
你说走就走,http://em.21dtv.com/songs/60115944.mkv
破泪,http://em.21dtv.com/songs/60147557.mkv
朋友三两个,http://em.21dtv.com/songs/60033349.mkv
倾城,http://em.21dtv.com/songs/60034831.mkv
其实,http://em.21dtv.com/songs/60096730.mkv
认真的雪,http://em.21dtv.com/songs/60036554.mkv
说爱你,http://em.21dtv.com/songs/60150819.mkv
说谎[超强音浪],http://em.21dtv.com/songs/60134203.mkv
失控的玩具熊,http://em.21dtv.com/songs/60143932.mkv
苏黎世的从前,http://em.21dtv.com/songs/60136832.mkv
绅士,http://em.21dtv.com/songs/60111392.mkv
深深爱过你,http://em.21dtv.com/songs/60038350.mkv
深深的爱过你,http://em.21dtv.com/songs/60088609.mkv
Stay Here,http://em.21dtv.com/songs/60117203.mkv
SUPER HERO,http://em.21dtv.com/songs/60147552.mkv
肆无忌惮,http://em.21dtv.com/songs/60156582.mkv
天份,http://em.21dtv.com/songs/60168978.mkv
天后,http://em.21dtv.com/songs/60148085.mkv
违背的青春,http://em.21dtv.com/songs/60161791.mkv
我不管,http://em.21dtv.com/songs/60147556.mkv
我的阿西娜,http://em.21dtv.com/songs/60044994.mkv
我的舞台,http://em.21dtv.com/songs/60148498.mkv
无话可讲,http://em.21dtv.com/songs/60047130.mkv
我害怕,http://em.21dtv.com/songs/60136828.mkv
我恨我爱你,http://em.21dtv.com/songs/60125573.mkv
我好像在哪见过你,http://em.21dtv.com/songs/60124442.mkv
为了遇见你,http://em.21dtv.com/songs/60086907.mkv
我们的世界,http://em.21dtv.com/songs/60063227.mkv
往事无漏勾,http://em.21dtv.com/songs/60121705.mkv
我是真的想和你永远在一起,http://em.21dtv.com/songs/60120567.mkv
未完成的歌,http://em.21dtv.com/songs/60044282.mkv
我知道你都知道,http://em.21dtv.com/songs/60069997.mkv
王子归来,http://em.21dtv.com/songs/60043373.mkv
王子公主,http://em.21dtv.com/songs/60143903.mkv
我终于成了别人的女人,http://em.21dtv.com/songs/60046958.mkv
心爱的马头琴,http://em.21dtv.com/songs/60163695.mkv
校服的裙摆,http://em.21dtv.com/songs/60049903.mkv
像风一样,http://em.21dtv.com/songs/60147727.mkv
小孩,http://em.21dtv.com/songs/60115365.mkv
星河之役,http://em.21dtv.com/songs/60063228.mkv
想你的时候你也想我么,http://em.21dtv.com/songs/60049116.mkv
续雪,http://em.21dtv.com/songs/60051578.mkv
行行出状元,http://em.21dtv.com/songs/60125574.mkv
下雨了,http://em.21dtv.com/songs/60112218.mkv
一半,http://em.21dtv.com/songs/60155150.mkv
月光诀,http://em.21dtv.com/songs/60125887.mkv
勇敢一点(歌声传奇),http://em.21dtv.com/songs/60084423.mkv
遗憾,http://em.21dtv.com/songs/60146669.mkv
有没有,http://em.21dtv.com/songs/60136830.mkv
意外,http://em.21dtv.com/songs/60094685.mkv
演员,http://em.21dtv.com/songs/60112219.mkv
一夜香,http://em.21dtv.com/songs/60121703.mkv
战火荒烟,http://em.21dtv.com/songs/60137861.mkv
最佳状态,http://em.21dtv.com/songs/60060336.mkv
只为想他,http://em.21dtv.com/songs/60145506.mkv

杨丞琳,#genre#
暧昧,http://em.21dtv.com/songs/60009303.mkv
爱情的颜色,http://em.21dtv.com/songs/60088058.mkv
爱唷,http://em.21dtv.com/songs/60071760.mkv
别把毒品摸,http://em.21dtv.com/songs/60068119.mkv
不被祝福的幸福,http://em.21dtv.com/songs/60081730.mkv
不敢说的怀念,http://em.21dtv.com/songs/60086467.mkv
不见(演唱会),http://em.21dtv.com/songs/60011174.mkv
半熟宣言(演唱会),http://em.21dtv.com/songs/60009897.mkv
被自己绑架,http://em.21dtv.com/songs/60081729.mkv
匆忙人生,http://em.21dtv.com/songs/60081425.mkv
单,http://em.21dtv.com/songs/60128106.mkv
颠倒,http://em.21dtv.com/songs/60106966.mkv
懂得自己,http://em.21dtv.com/songs/60125732.mkv
点水,http://em.21dtv.com/songs/60105996.mkv
带我走,http://em.21dtv.com/songs/60014284.mkv
单眼皮,http://em.21dtv.com/songs/60014401.mkv
乖不乖(演唱会),http://em.21dtv.com/songs/60019155.mkv
孤独是一种安全感,http://em.21dtv.com/songs/60085146.mkv
过敏,http://em.21dtv.com/songs/60019502.mkv
观众,http://em.21dtv.com/songs/60129267.mkv
黑色月亮,http://em.21dtv.com/songs/60020564.mkv
火星(演唱会),http://em.21dtv.com/songs/60061274.mkv
绝对达令,http://em.21dtv.com/songs/60024830.mkv
芥末巧克力,http://em.21dtv.com/songs/60023713.mkv
倔强,http://em.21dtv.com/songs/60024879.mkv
可爱,http://em.21dtv.com/songs/60025222.mkv
快转,http://em.21dtv.com/songs/60061341.mkv
离开动物园(演唱会),http://em.21dtv.com/songs/60083288.mkv
狼来了,http://em.21dtv.com/songs/60026201.mkv
lovelution,http://em.21dtv.com/songs/60063244.mkv
love lution,http://em.21dtv.com/songs/60060865.mkv
理想情人,http://em.21dtv.com/songs/60026890.mkv
冷战,http://em.21dtv.com/songs/60026632.mkv
你不属于我了,http://em.21dtv.com/songs/60031496.mkv
年轮说,http://em.21dtv.com/songs/60127078.mkv
匿名的好友,http://em.21dtv.com/songs/60032613.mkv
男人难当,http://em.21dtv.com/songs/60070970.mkv
你是坏人,http://em.21dtv.com/songs/60032023.mkv
怕,http://em.21dtv.com/songs/60109445.mkv
偏食,http://em.21dtv.com/songs/60033424.mkv
青春斗,http://em.21dtv.com/songs/60034677.mkv
青春住了谁,http://em.21dtv.com/songs/60145249.mkv
其实我们值得幸福,http://em.21dtv.com/songs/60106963.mkv
缺陷美,http://em.21dtv.com/songs/60061528.mkv
缺氧,http://em.21dtv.com/songs/60035971.mkv
庆祝,http://em.21dtv.com/songs/60035626.mkv
任意门,http://em.21dtv.com/songs/60036569.mkv
晒焦的一双耳朵,http://em.21dtv.com/songs/60063245.mkv
失眠的睡美人(演唱会),http://em.21dtv.com/songs/60038807.mkv
少年维持的烦恼,http://em.21dtv.com/songs/60069798.mkv
少年维特的烦恼,http://em.21dtv.com/songs/60088055.mkv
失忆的金鱼,http://em.21dtv.com/songs/60106964.mkv
太烦恼,http://em.21dtv.com/songs/60041314.mkv
天使之翼,http://em.21dtv.com/songs/60081229.mkv
甜心咒,http://em.21dtv.com/songs/60042411.mkv
为爱启程,http://em.21dtv.com/songs/60072496.mkv
我的爱吊点滴,http://em.21dtv.com/songs/60045000.mkv
忘课,http://em.21dtv.com/songs/60156402.mkv
忘了,http://em.21dtv.com/songs/60068723.mkv
未来哈啰,http://em.21dtv.com/songs/60069919.mkv
完美比例,http://em.21dtv.com/songs/60043106.mkv
我们都傻,http://em.21dtv.com/songs/60061692.mkv
我需要一的拥抱,http://em.21dtv.com/songs/60089351.mkv
相爱的方法,http://em.21dtv.com/songs/60130450.mkv
幸福的节拍,http://em.21dtv.com/songs/60113652.mkv
幸福果子,http://em.21dtv.com/songs/60051312.mkv
习惯,http://em.21dtv.com/songs/60048065.mkv
学会,http://em.21dtv.com/songs/60061793.mkv
喜剧收场,http://em.21dtv.com/songs/60107809.mkv
小茉莉,http://em.21dtv.com/songs/60078702.mkv
想幸福的人,http://em.21dtv.com/songs/60068837.mkv
下一次微笑,http://em.21dtv.com/songs/60048305.mkv
雨爱,http://em.21dtv.com/songs/60055632.mkv
勇敢很好,http://em.21dtv.com/songs/60081230.mkv
鱼鳃,http://em.21dtv.com/songs/60106967.mkv
遇上爱,http://em.21dtv.com/songs/60055860.mkv
遇上有,http://em.21dtv.com/songs/60088059.mkv
仰望,http://em.21dtv.com/songs/60061800.mkv
与我无关,http://em.21dtv.com/songs/60130449.mkv
一小节休息,http://em.21dtv.com/songs/60087054.mkv
异想天开,http://em.21dtv.com/songs/60054161.mkv
左边,http://em.21dtv.com/songs/60060635.mkv
找不到,http://em.21dtv.com/songs/60057661.mkv
折叠的爱情,http://em.21dtv.com/songs/60088056.mkv
长大抢小米,http://em.21dtv.com/songs/60102723.mkv
折叠式爱情,http://em.21dtv.com/songs/60057737.mkv
在你怀里的微笑(演唱会),http://em.21dtv.com/songs/60057108.mkv
自然而然,http://em.21dtv.com/songs/60059726.mkv
只想爱你,http://em.21dtv.com/songs/60058463.mkv
重新认识我,http://em.21dtv.com/songs/60063246.mkv
自作自受,http://em.21dtv.com/songs/60071546.mkv

庾澄庆,#genre#
爱到底,http://em.21dtv.com/songs/60007078.mkv
爱的叛动,http://em.21dtv.com/songs/60007338.mkv
爱你的记忆,http://em.21dtv.com/songs/60087785.mkv
爱你的只有我一个我,http://em.21dtv.com/songs/60063878.mkv
爱你的只有一个我,http://em.21dtv.com/songs/60007887.mkv
爱情黑皮书,http://em.21dtv.com/songs/60008249.mkv
爱情御守(演唱会),http://em.21dtv.com/songs/60008479.mkv
报告班长,http://em.21dtv.com/songs/60061045.mkv
比永远还要久,http://em.21dtv.com/songs/60010390.mkv
别走,http://em.21dtv.com/songs/60010801.mkv
错到底,http://em.21dtv.com/songs/60148840.mkv
春泥,http://em.21dtv.com/songs/60013293.mkv
蛋炒饭,http://em.21dtv.com/songs/60014475.mkv
到死都要18岁,http://em.21dtv.com/songs/60014762.mkv
到死都要岁,http://em.21dtv.com/songs/60087780.mkv
第三个愿望,http://em.21dtv.com/songs/60015206.mkv
大眼睛,http://em.21dtv.com/songs/60014197.mkv
对峙,http://em.21dtv.com/songs/60016088.mkv
读自己,http://em.21dtv.com/songs/60015847.mkv
关不掉的月光,http://em.21dtv.com/songs/60080042.mkv
告白气球,http://em.21dtv.com/songs/60150866.mkv
改变所有的错,http://em.21dtv.com/songs/60017843.mkv
